"screen_name"	"text"	"favorite_count"	"retweet_followers_count"	"retweet_count"	"created_at"	"termo"	"url"
"CassioPatria"	"@AdrianaMandotti @majorolimpio Ainda bem que votei no Márcio França, paulista de verdade!"	2	NA	0	2020-02-22 23:23:23	"Márcio França"	"https://twitter.com/CassioPatria/status/1231358856770605058"
"NassarBeth"	"@marciofrancasp Olá Sr Márcio França ,ele desta vez não generalizou não, desculpa discordar do senhor ,mas realmente tem professores que estão usando problemas psicólogo para pedir afastamento.
Eu mesma conheço vários .
Desculpa mesmo 
Mas tem vários que fazem isso"	0	NA	0	2020-02-22 18:13:25	"Márcio França"	"https://twitter.com/NassarBeth/status/1231280850215546885"
"BonySky"	"@RenovaMidia Como São Paulo poderia ter uma boa escolha entre Dória e Márcio França?

Desse jeito \"Sampa\" não decola nunca com este tipo de gente."	0	NA	0	2020-02-22 14:10:20	"Márcio França"	"https://twitter.com/BonySky/status/1231219674861522944"
"intiqueiroz"	"@FelipeDOPT @Ma1Ferreira Discordo q 70% dos professores votaram no Doria. Na época da eleição houve uma grande mobilização de professores contra Doria. Inclusive os profs se uniram com movimentos de trabalhadores da cultura p colocar o Marcio França no 2o turno em SP como opção menos pior."	6	NA	0	2020-02-22 14:06:26	"Márcio França"	"https://twitter.com/intiqueiroz/status/1231218693721468930"
"m12minuano"	"O picareta @jdoriajr  quase perdeu para Marcio \"desconhecido\" França, se não fosse Bolsonaro estaria de volta para onde nem deveria ter saído (voltando de jatinho)
Sabe que tomará uma surra em 2022. Por isso já tá preparando futura derrota. https://t.co/uur1OJjqXB"	0	NA	0	2020-02-22 14:05:16	"Márcio França"	"https://twitter.com/m12minuano/status/1231218403140100097"
"Txoman_d_Marcio"	"Golo do Éder contra a França no EURO2016 https://t.co/pqqJOlwWxQ"	0	305	5214	2020-02-22 11:27:53	"Márcio França"	"https://twitter.com/Txoman_d_Marcio/status/1231178796511956993"
"RpPastana"	"O Márcio França, Ex-Governador de São Paulo alertou, mas ninguém acreditou! https://t.co/tudBn4VjTx"	0	24843	1906	2020-02-22 01:34:42	"Márcio França"	"https://twitter.com/RpPastana/status/1231029514999934977"
"mariaemma16"	"Musa Bárbara França por Márcio Carvalho https://t.co/IkdmOk1rwj"	1	NA	0	2020-02-22 00:13:59	"Márcio França"	"https://twitter.com/mariaemma16/status/1231009203944402944"
"ronaldo1970_bot"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-21 22:36:33	"Márcio França"	"https://twitter.com/ronaldo1970_bot/status/1230984681514000391"
"Nonatosouza930"	"O Márcio França avisou! https://t.co/ZEDzRvnAHU"	0	6695	2	2020-02-21 20:53:36	"Márcio França"	"https://twitter.com/Nonatosouza930/status/1230958775974187009"
"SilReGra"	"O Márcio França avisou! https://t.co/ZEDzRvnAHU"	5	NA	2	2020-02-21 20:39:38	"Márcio França"	"https://twitter.com/SilReGra/status/1230955257234173952"
"marcio_diando"	"Golo do Éder contra a França no EURO2016 https://t.co/pqqJOlwWxQ"	0	305	5214	2020-02-21 20:28:53	"Márcio França"	"https://twitter.com/marcio_diando/status/1230952551824138241"
"LuisOli35321508"	"@jdoriajr @davialcolumbre Cara quem acredita em vc? Deu um toto no Alckimin?mentiu para  os paulistanos, traiu Bolsonaro,  O Marcio França definiu exatamente quem vc eh."	0	NA	0	2020-02-21 17:08:23	"Márcio França"	"https://twitter.com/LuisOli35321508/status/1230902096695877632"
"LuciaUSP"	"@Vando46454640 @GFiuza_Oficial @jdoriajr São Paulo inundado e o governador passeando por aí... Marcio França tinha razão..."	3	NA	0	2020-02-21 16:34:57	"Márcio França"	"https://twitter.com/LuciaUSP/status/1230893683274371075"
"cabe_sandro"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-21 14:28:26	"Márcio França"	"https://twitter.com/cabe_sandro/status/1230861845768146945"
"charlesnisz"	"@rehventura Eu votei Márcio França contra o Doria"	1	NA	0	2020-02-21 13:40:25	"Márcio França"	"https://twitter.com/charlesnisz/status/1230849759365271553"
"ErdieneAlmeida"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-21 12:56:21	"Márcio França"	"https://twitter.com/ErdieneAlmeida/status/1230838670955044865"
"ASander94"	"parcelas da militância falando que PSB é esquerda,
enquanto isso Lacerda segue no partido e Marcio França pedindo pra ser vice do Datena em SP.
Tá foda."	0	NA	0	2020-02-21 11:50:49	"Márcio França"	"https://twitter.com/ASander94/status/1230822177009741825"
"lapereira_br"	"@jdoriajr @davialcolumbre Mentiroso.. vcs estão conspirando para derrubar o presidente, p/ atrapalha-lo... vc tem o direito de ser contra, mas foi mau caráter na campanha Bolsodoria. Nem precisava, o Márcio França conseguia ser pior que vc. Nós paulistas optariamos pelo voto útil. Ninguém confia em vc."	0	NA	0	2020-02-21 11:50:37	"Márcio França"	"https://twitter.com/lapereira_br/status/1230822126145458176"
"Angela55639573"	"@BinhaRio2019 Doria você  é  um lixo, como me arrependo de ter votado em você,  acho que o Márcio França  mesmo sendo de esquerda seria melhor que você, repensei melhor um esquerdista menos pt e psol e PCdoB que  um psdb. Doria e pt nunca mais."	1	NA	0	2020-02-21 11:01:49	"Márcio França"	"https://twitter.com/Angela55639573/status/1230809848654286849"
"bispolaercio"	"Datena dizendo que Márcio França seria seu vice. Despreparo e arrogância."	0	NA	0	2020-02-21 10:33:01	"Márcio França"	"https://twitter.com/bispolaercio/status/1230802600242577418"
"Sergiobcjr98"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-21 10:31:40	"Márcio França"	"https://twitter.com/Sergiobcjr98/status/1230802258952118273"
"BiaVincler"	"@marcelloaun @Jrodrigues1954 @jairbolsonaro Não havia outra opção. Era ele ou o Márcio França que iria meter a mão nos cofres públicos para alimentar o PT."	0	261	1	2020-02-21 10:11:40	"Márcio França"	"https://twitter.com/BiaVincler/status/1230797224906457094"
"SilviaCrlsn"	"@marcelloaun @Jrodrigues1954 @jairbolsonaro Não havia outra opção. Era ele ou o Márcio França que iria meter a mão nos cofres públicos para alimentar o PT."	2	NA	1	2020-02-21 10:03:56	"Márcio França"	"https://twitter.com/SilviaCrlsn/status/1230795278615224321"
"Junior23571849"	"Eu quero ver o Doriana ganhar alguma coisa aqui em SP vamos fazer uma faxina no PSDB e PT Dória iria perder do Márcio França mais se grudou na imagem do Bolsonaro por isso foi eleito e por muito pouco, agora SP só alagamentos e ele indo jántar com Maia e Gilmar safado. https://t.co/xzcw2T8vfm"	1	NA	0	2020-02-21 04:41:38	"Márcio França"	"https://twitter.com/Junior23571849/status/1230714171219570689"
"mineirinhaAV"	"@rehventura Eu meti o 40, Márcio frança em SP. Mas infelizmente o João Dória ganhou."	0	NA	0	2020-02-21 03:36:57	"Márcio França"	"https://twitter.com/mineirinhaAV/status/1230697891364106240"
"CoringaAri"	"Marcio França é quase um petista, mas tudo o que ele falou sobre o Doria é verdade. https://t.co/kJig0HEWWp"	0	54309	427	2020-02-21 03:07:17	"Márcio França"	"https://twitter.com/CoringaAri/status/1230690427679805442"
"ArmandoTorresF5"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-21 02:16:20	"Márcio França"	"https://twitter.com/ArmandoTorresF5/status/1230677603285192707"
"jutripode"	"@_MissAntropa_ Votei no Márcio França e o povo com escolha difícil."	1	NA	0	2020-02-21 01:53:58	"Márcio França"	"https://twitter.com/jutripode/status/1230671976710184960"
"Guilherminago19"	"Lamento profundamente ter votado doria; talvez Marcio França fosse melhor que esse traíra https://t.co/DSK5K2YyCh"	0	NA	0	2020-02-21 00:49:43	"Márcio França"	"https://twitter.com/Guilherminago19/status/1230655808423284737"
"DXTR38"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-21 00:22:01	"Márcio França"	"https://twitter.com/DXTR38/status/1230648836210745344"
"GabrielOmene"	"@AtomTatsuo Nesse ponto eu to sonhando com qualquer chapa possível.

Ciro com o Huck, Ciro com o Dino, Ciro com o Haddad, Ciro com o Marcio França, Ciro com o Ciro..."	1	NA	0	2020-02-20 22:36:37	"Márcio França"	"https://twitter.com/GabrielOmene/status/1230622310241009665"
"bulbaoficial"	"40, Márcio França, SP, contra o fascista do Dória. https://t.co/NWv7UfoV5h"	0	NA	0	2020-02-20 21:49:18	"Márcio França"	"https://twitter.com/bulbaoficial/status/1230610404444954628"
"LeandroBaldocc2"	"Márcio França dando esculacho no Dória não tem preço https://t.co/VReW0CUl1S"	0	NA	0	2020-02-20 20:13:32	"Márcio França"	"https://twitter.com/LeandroBaldocc2/status/1230586304641064969"
"TonnyGouveia"	"Marcio França é quase um petista, mas tudo o que ele falou sobre o Doria é verdade. https://t.co/kJig0HEWWp"	0	54309	427	2020-02-20 19:07:36	"Márcio França"	"https://twitter.com/TonnyGouveia/status/1230569711999606784"
"RobertLeone_"	"@SouSouTRICOLOR3 @gugachacra Você lembra do debate entre Doria e Marcio França? foi algo nesse nível só que pior."	0	NA	0	2020-02-20 15:43:51	"Márcio França"	"https://twitter.com/RobertLeone_/status/1230518434108203008"
"Schiavon_26"	"O Márcio França, Ex-Governador de São Paulo alertou, mas ninguém acreditou! https://t.co/tudBn4VjTx"	0	24843	1906	2020-02-20 15:15:47	"Márcio França"	"https://twitter.com/Schiavon_26/status/1230511372510859265"
"CarlosO13850271"	"O Márcio França, Ex-Governador de São Paulo alertou, mas ninguém acreditou! https://t.co/tudBn4VjTx"	0	24843	1906	2020-02-20 15:14:07	"Márcio França"	"https://twitter.com/CarlosO13850271/status/1230510951801245696"
"Barbara54104667"	"Haddad sentiu a pressão de Lula e praticamente se lançou candidato à prefeitura de SP comparecendo no Bloco do Baixo Augusta, subindo no trio elétrico e acenando para o público fazendo o L com os dedos. Se Marta aceitar ser sua vice já fica o recado pra eles: Márcio França vem aí"	0	2659	20	2020-02-20 12:57:08	"Márcio França"	"https://twitter.com/Barbara54104667/status/1230476479810691072"
"NandoSantana82"	"@Felipelourabras @jairbolsonaro @tarcisiogdf França?

Só me vem a mente o Márcio França!"	2	NA	0	2020-02-20 12:51:37	"Márcio França"	"https://twitter.com/NandoSantana82/status/1230475093207371777"
"tamarcosportug1"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-20 10:36:08	"Márcio França"	"https://twitter.com/tamarcosportug1/status/1230440994862247938"
"LucianeLazzarin"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-20 10:09:25	"Márcio França"	"https://twitter.com/LucianeLazzarin/status/1230434271015395329"
"LuizAnt40072255"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-20 09:44:44	"Márcio França"	"https://twitter.com/LuizAnt40072255/status/1230428059830030336"
"samwtd"	"Marcio França é quase um petista, mas tudo o que ele falou sobre o Doria é verdade. https://t.co/kJig0HEWWp"	0	54309	427	2020-02-20 09:34:32	"Márcio França"	"https://twitter.com/samwtd/status/1230425493574422529"
"arczpp"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-20 09:30:55	"Márcio França"	"https://twitter.com/arczpp/status/1230424583339200512"
"NanaF13832407"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-20 09:29:23	"Márcio França"	"https://twitter.com/NanaF13832407/status/1230424196683005954"
"IsaacLe07545648"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-20 09:25:29	"Márcio França"	"https://twitter.com/IsaacLe07545648/status/1230423216205766656"
"MarciaJB38"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-20 05:09:42	"Márcio França"	"https://twitter.com/MarciaJB38/status/1230358845509316608"
"ZBarros23"	"@conexaopolitica @jdoriajr abandonou a cidade de São Paulo, administração horrível referente ao estado de São Paulo,sou de Caraguatatuba litoral norte de São Paulo, Vc abandonou a obra em minha cidade pelo fato do prefeito de Caraguatatuba ter apoiado o Márcio França, Vc é mimado!"	0	NA	0	2020-02-20 03:55:04	"Márcio França"	"https://twitter.com/ZBarros23/status/1230340062405169152"
"PerdigaoCinthia"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-20 02:04:30	"Márcio França"	"https://twitter.com/PerdigaoCinthia/status/1230312240387153923"
"kitutinha"	"O Márcio França, Ex-Governador de São Paulo alertou, mas ninguém acreditou! https://t.co/tudBn4VjTx"	0	24843	1906	2020-02-20 00:27:11	"Márcio França"	"https://twitter.com/kitutinha/status/1230287748449304576"
"val77459257"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-20 00:07:56	"Márcio França"	"https://twitter.com/val77459257/status/1230282904904884224"
"Gabrieeeeeelzin"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-19 23:55:32	"Márcio França"	"https://twitter.com/Gabrieeeeeelzin/status/1230279783440883717"
"luroggia"	"Para a REDE não se deve fazer acordo com o PT e sim com PDT de Ciro Gomes (aliado de Rodrigo Maia - DEM) e o PSB de Marcio França, bem como o Solidariedade ativo no golpe contra a Dilma de Paulinho da Força. Essa é a Rede e o PDT \"limpinhos e cheirosos\" contra o PT.*"	1	NA	0	2020-02-19 22:32:16	"Márcio França"	"https://twitter.com/luroggia/status/1230258829285298179"
"egty"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-19 22:25:18	"Márcio França"	"https://twitter.com/egty/status/1230257076846370816"
"edinhopraia1954"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-19 21:45:49	"Márcio França"	"https://twitter.com/edinhopraia1954/status/1230247140938702848"
"RosanaG51693471"	"@marciofrancasp_ Esse cara é um oportunista , não confio nele nem pra capitão de time de pelada. Meu voto foi seu ,Márcio França."	3	NA	0	2020-02-19 21:37:23	"Márcio França"	"https://twitter.com/RosanaG51693471/status/1230245015890341889"
"barros_renato"	"@o_antagonista @jdoriajr @jairbolsonaro Nesse babaca aproveitador não voto nunca mais.. deveria ter vontado no Marcio França"	0	NA	0	2020-02-19 21:34:35	"Márcio França"	"https://twitter.com/barros_renato/status/1230244312710930432"
"jhhunior1"	"@marciofrancasp_ Márcio França sou eternamente grato ao senhor pela prorrogação do concurso agentes penitenciários 14 mas o sr João Doria por picuinha não fez nenhuma nomeação é triste ter um sonho a cada dia mais distante ."	4	NA	0	2020-02-19 21:03:47	"Márcio França"	"https://twitter.com/jhhunior1/status/1230236563071737857"
"Deize544"	"O Márcio França, Ex-Governador de São Paulo alertou, mas ninguém acreditou! https://t.co/tudBn4VjTx"	0	24843	1906	2020-02-19 20:16:09	"Márcio França"	"https://twitter.com/Deize544/status/1230224574169702402"
"MarcelinoBarra3"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-19 20:13:40	"Márcio França"	"https://twitter.com/MarcelinoBarra3/status/1230223949046390784"
"Dexuxuzinha"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-19 19:58:39	"Márcio França"	"https://twitter.com/Dexuxuzinha/status/1230220171400417280"
"MarlonMatt3"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-19 19:09:08	"Márcio França"	"https://twitter.com/MarlonMatt3/status/1230207707329814530"
"Olibelpa1"	"Márcio França para João Dória: \"Coitado desse Bolsonaro... ter que arrastar você!\"

Recordar é viver. 🤭 https://t.co/F7d8F6JJMU"	0	148631	1817	2020-02-19 18:47:22	"Márcio França"	"https://twitter.com/Olibelpa1/status/1230202229476544514"
